Subject;Name of the Institution;Province
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102284;Domus del Chirurgo;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102285;Museo della piccola pesca e delle conchiglie;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102286;Tesoro della Cattedrale di Rimini;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102287;Museo dell'aviazione;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102288;Museo degli sguardi. Raccolte etnografiche di Rimini;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102290;Museo nazionale del motociclo;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102291;Museo di Saludecio e del Beato Amato;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102292;MET - Museo degli usi e costumi della gente di Romagna;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102293;MUSAS - Museo storico archeologico;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102294;Museo civico archeologico di Verucchio;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102295;Rocca Malatestiana;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103850;"Museo civico ""Antonio Cerutti""";Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103850;"Museo civico ""Antonio Cerutti""";Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103913;Casa Moretti;Forlì-Cesena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103914;"Museo civico ""Il Correggio""";Reggio nell'Emilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103915;Museo di anatomia degli animali domestici;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103916;Galleria Alberoni;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103917;Musei civici di Palazzo Farnese;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103918;Museo di Palazzo Costa;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103920;Ecomuseo: Museo delle Valli di Argenta;Ferrara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103921;Museo civico di Argenta;Ferrara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103922;Ecomuseo: Museo della bonifica di Argenta;Ferrara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103923;Laboratorio delle macchine matematiche;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103924;Fotomuseo Giuseppe Panini;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103925;Galleria civica di Modena;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103925;Galleria civica di Modena;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103944;Museo di arte moderna e contemporanea di Anticoli Corrado;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103944;Museo di arte moderna e contemporanea di Anticoli Corrado;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103945;"Museo Civico Archeologico ""Villa di Traiano""";Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103945;"Museo Civico Archeologico ""Villa di Traiano""";Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103946;Museo della cultura contadina di Arcinazzo Romano;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103946;Museo della cultura contadina di Arcinazzo Romano;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103947;Museo delle tradizioni musicali;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103947;Museo delle tradizioni musicali;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103949;Museo della montagna;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103965;Museo del cioccolato;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104292;Sulphur Museo storico minerario di Perticara;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104292;Sulphur Museo storico minerario di Perticara;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104295;Museo naturalistico Ente parco Sasso Simone e Simoncello;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104315;Museo d'arte sacra di San Leo Bastia;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104372;Civico orto botanico;Trieste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104375;Pieve di Gorto ;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104377;Camminamenti e fortificazioni delle cinte murarie;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104378;Museo dell'orologeria Pesarina;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104384;Cattedrale;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104506;ATRIO PALAZZO MUNICIPALE;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104508;Biblioteca comunale;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104514;Centro visite e Parco archeologico Piano della Civita;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104570;Torrione della Canapa;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104572;Torrione del Risorgimento;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104580;Musei San Domenico;Forlì-Cesena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104584;Musei civici: sez. del territorio;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104591;Chiesa del Pio Suffragio;Ravenna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104602;Mostra permanente delle maioliche mondainesi;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104603;Domus del Chirurgo;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104898;Museo etnografico del giocattolo LUDUS;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104898;Museo etnografico del giocattolo LUDUS;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104904;"Museo di arti e mestieri ""P. Lazzarini""";Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104905;Ecomuseo dell'acqua;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104908;Museo archeologico di Brescello;Reggio nell'Emilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104909;Museo della maschera del Carnevale. Centro di documentazione e ricerca;Reggio nell'Emilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104939;Museo delle terre di confine;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104939;Museo delle terre di confine;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104940;"Museo civico archeologico ""R.Lamrechts""";Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104949;Museo civico di Mirandola;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104950;"Museo del Risorgimento ""F. Tanara""";Parma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104951;Museo del bottone;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104989;Museo archeologico ernico;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104989;Museo archeologico ernico;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105009;Museo archivio del teatro di Piacenza;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105039;Museo della Grotta Gigante;Trieste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105051;Museo delle arti rurali;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105136;Raccolta storica e archeologica;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105166;Cà  la Ghironda;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105208;Raccolte storiche dell'accademia di Belle Arti;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105209;"Mostra permanente - ""Il museo della Città  romana di Claterna""";Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105330;"Museo parrocchiale d'arte sacra ""Don G. Polo""";Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105331;Museo mariano d'arte sacra contemporanea;Ferrara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105333;"Esposizione del progresso agricolo ""E. Cavallari""";Ferrara
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105335;Museo colombiano;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105435;Museo civico dell'arte e della civiltà  contadina;Pordenone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105436;Mostra della lavorazione del latte dei Magredi;Pordenone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105437;Civico museo di storia patria e raccolte Stavropulos;Trieste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105437;Civico museo di storia patria e raccolte Stavropulos;Trieste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105438;Museo cristiano e Tesoro del Duomo;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105438;Museo cristiano e Tesoro del Duomo;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105439;Museo etnografico di Lusevera;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105506;Museo delle arti tipografiche;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105506;Museo delle arti tipografiche;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105509;Museo naturalistico etnografico della riserva naturale Lago di Posta Fibreno;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105510;Museo delle scritture Aldo Manuzio;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105511;Collezione di ex voto di Itri;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105512;Museo della terra pontina;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105512;Museo della terra pontina;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105513;"Museo di arte e giacimenti minerari ""Maurizio Violo""";Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105514;Museo sessano, 50- Dalla Lestra al Podere;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105515;Museo archeologico malacologico;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105515;Museo archeologico malacologico;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105516;Museo archeologico di Sezze;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105516;Museo archeologico di Sezze;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105517;Museo civico archeologico di Campagniano;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105523;Parco archeologico di Ostia antica - Museo delle navi ;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105544;Raccolta del Dipartimento di fisiologia umana e generale;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105545;Museo del Risorgimento di Imola;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105546;"Museo e biblioteca ""F. Renzi""";Forlì-Cesena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105547;"Museo archeologico ""Antonio Santarelli""";Forlì-Cesena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105548;Musei di Palazzo dei Pio: Museo monumento al deportato;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105549;Parco archeologico e Museo all'aperto della Terramara di Montale;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105550;Museo astronomico geofisico di Modena;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105551;Museo civico del Risorgimento;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105552;Mostra storico didattica permanente di Ravarino;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105553;Museo civico di storia naturale di Piacenza;Piacenza
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105554;Museo del bracconaggio e delle trappole;Parma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105558;Museo del lavoro contadino nelle vallate del Lamone, Marzeno e Senio;Ravenna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105560;Centro dantesco dei Frati Minori Conventuali;Ravenna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105561;Raccolta di campane;Ravenna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105562;"Museo della civiltà  contadina ""A. Motti""";Reggio nell'Emilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105647;"Donazione ""Sambo""";Trieste
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105662;Museo dantesco;Ravenna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105666;Museo civico archeologico di Fondi;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105680;Museo parrocchiale di Monghidoro;Bologna
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105719;"Museo diocesano ""A. Bergamaschi""";Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105719;"Museo diocesano ""A. Bergamaschi""";Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105723;Museo di Rocca Fregoso;Rimini
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105731;Antiquarium comunale di Sezze;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105736;I giardini della landriana;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105756;Castello;Udine
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105782;Mostra permanente sui mestieri e tradizioni popolari;Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105809;Museo storico dell'accademia militare;Modena
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/105887;Casa Spallanzani;Reggio nell'Emilia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106117;"Mostra permanente ""Tommaso Gismondi""";Frosinone
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106118;Museo civico di Borgo Velino;Rieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106119;Biblioteca dell'Abbazia di Farfa;Rieti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/106121;Museo di Villa Ferrajoli;Roma
